ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total,node-whx-rn_guest_nice,node-whx-rn_guest,node-whx-rn_steal,node-whx-rn_softirq,node-whx-rn_irq,node-whx-rn_user,node-whx-rn_system,node-whx-rn_nice,node-whx-rn_iowait,node-whx-rn_avail,node-whx-rn_received,node-whx-rn_sent,node-whx-rn_forwarded,node-whx-rn_delivered,node-whx-rs_guest_nice,node-whx-rs_guest,node-whx-rs_steal,node-whx-rs_softirq,node-whx-rs_irq,node-whx-rs_user,node-whx-rs_system,node-whx-rs_nice,node-whx-rs_iowait,node-whx-rs_avail,node-whx-rs_received,node-whx-rs_sent,node-whx-rs_forwarded,node-whx-rs_delivered,node-whx-sc_guest_nice,node-whx-sc_guest,node-whx-sc_steal,node-whx-sc_softirq,node-whx-sc_irq,node-whx-sc_user,node-whx-sc_system,node-whx-sc_nice,node-whx-sc_iowait,node-whx-sc_avail,node-whx-sc_received,node-whx-sc_sent,node-whx-sc_forwarded,node-whx-sc_delivered
67986.5,319.625,319.625,319.625,86336.6375,86360.725,86553.65,86562.0375,86570.4375,86570.4375,1703952080.0,2.37944125,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.456853,0.0,9.263959,5.329949,13.324873,0.0,9723.242,2.458927,-2.458927,0.0,2.458927,0,0,0,2.083333,0,7.291667,5.338542,0.2604167,0.2604167,13519.621,0.0,0.0,0,0.0,0,0,0,1.2953368,0,5.310881,4.015544,15.673575,0.0,13403.246,1.2568102,-1.2568102,0,1.2568102
68310.375,323.875,323.875,323.875,86702.8375,86729.825,86897.5875,86922.7625,86922.7625,86922.7625,1703952081.0,2.4434475,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.964467,0.0,8.248731,4.568528,13.19797,0.1269036,9721.898,1.5410734,-1.5410734,0.0,1.5410734,0,0,0,2.102497,0,7.490145,4.99343,0.3942181,0.2628121,13519.652,0.0,0.0,0,0.0,0,0,0,1.2987013,0,6.233766,3.896104,13.246753,0.0,13405.684,0.0,0.0,0,0.0
68629.5,319.125,319.125,319.125,87054.0375,87098.925,87249.9125,87266.6875,87275.075,87275.075,1703952082.0,2.5075212500000004,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.435006,0.0,8.236808,3.732304,13.256113,0.0,9721.559,0.0,0.0,0.0,0.0,0,0,0,2.49017,0,7.208388,4.849279,0.2621232,0.0,13520.211,0.0,0.0,0,0.0,0,0,0,1.2903226,0,5.548387,4.129032,13.16129,0.1290323,13404.391,0.0,0.0,0,0.0
68947.375,317.875,317.875,317.875,87414.8375,87451.25,87619.0,87644.1625,87644.1625,87644.1625,1703952083.0,2.5768125000000004,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.742821,0.0,8.739076,5.118602,13.358302,0.1248439,9721.629,0.0,0.0,0.0,0.0,0,0,0,2.607562,0,7.692308,5.606258,0.3911343,0.0,13521.75,0.0,0.0,0,0.0,0,0,0,1.0430248,0,4.041721,3.780965,13.428944,0.0,13404.895,0.0,0.0,0,0.0
69475.0,319.42857142857144,319.42857142857144,319.42857142857144,88428.78571428571,88459.07142857143,88631.62857142858,88641.21428571429,88641.21428571429,88641.21428571429,1703952084.0,3.078414285714285,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.715507,0.0,9.64591,5.372405,12.820513,0.1221001,9722.109,0.0,0.0,0.0,0.0,0,0,0,2.349869,0,8.224543,4.569191,0.2610966,0.0,13522.293,2.657938,-2.657938,0,2.657938,0,0,0,1.1673152,0,5.577173,3.242542,13.229572,0.0,13405.117,0.0,0.0,0,0.0
69800.42857142857,325.42857142857144,325.42857142857144,325.42857142857144,88782.37142857142,88823.38571428573,88967.17142857143,88986.34285714287,88995.92857142857,88995.92857142857,1703952085.0,3.1646042857142858,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.830165,0.0,8.365019,4.68948,12.927757,0.0,10294.695,0.0,0.0,0.0,0.0,0,0,0,2.096986,0,6.815203,5.111402,0.3931848,0.0,13521.848,1.3420624,-1.3420624,0,1.3420624,0,0,0,1.0362694,0,6.217617,3.88601,13.212435,0.0,13404.895,0.0,0.0,0,0.0
70126.0,325.57142857142856,325.57142857142856,325.57142857142856,89132.68571428572,89168.5,89312.31428571428,89341.07142857143,89360.24285714285,89360.24285714285,1703952086.0,3.2530828571428567,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.834606,0.0,7.251908,3.180662,13.231552,0.1272265,10298.004,0.0,0.0,0.0,0.0,0,0,0,1.728723,0,5.319149,4.255319,0.2659574,0.0,13521.406,0.0,0.0,0,0.0,0,0,0,1.2903226,0,4.129032,3.225806,13.032258,0.0,13405.285,0.0,0.0,0,0.0
70451.0,325.0,325.0,325.0,89473.75714285715,89504.05714285714,89676.6142857143,89695.78571428571,89695.78571428571,89695.78571428571,1703952087.0,3.351467142857143,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.633292,0.0,7.7597,5.006258,13.141427,0.0,10296.414,0.0,0.0,0.0,0.0,0,0,0,1.825293,0,8.344198,5.345502,0.2607562,0.0,13522.43,0.0,0.0,0,0.0,0,0,0,1.1583012,0,4.375804,3.346203,13.127413,0.0,13405.617,0.0,0.0,0,0.0
70765.57142857143,314.57142857142856,314.57142857142856,314.57142857142856,89837.94285714286,89877.92857142857,90031.34285714287,90050.51428571428,90060.09999999999,90060.09999999999,1703952088.0,3.449674285714285,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.25641,0.0,8.461538,3.717949,16.666667,0.0,10296.918,0.0,0.0,0.0,0.0,0,0,0,1.5768725,0,5.913272,4.336399,0.2628121,0.0,13521.703,0.0,0.0,0,0.0,0,0,0,1.142132,0,5.203046,3.299492,13.071066,0.0,13406.762,0.0,0.0,0,0.0
71091.14285714286,325.57142857142856,325.57142857142856,325.57142857142856,90199.87142857142,90232.67142857144,90376.47142857144,90424.4,90424.4,90424.4,1703952089.0,3.559551428571429,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.458599,0.0,10.44586,4.840764,13.757962,0.1273885,10299.07,0.0,0.0,0.0,0.0,0,0,0,1.832461,0,5.890052,4.581152,0.2617801,0.0,13522.367,0.0,0.0,0,0.0,0,0,0,1.1583012,0,4.761905,2.831403,13.127413,0.0,13407.242,2.737649,-2.737649,0,2.737649
71412.14285714286,321.0,321.0,321.0,90556.1,90577.78571428572,90750.35714285714,90769.52857142856,90769.52857142856,90769.52857142856,1703952090.0,3.67766,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.015038,0.0,7.518797,4.135338,13.283208,0.0,10297.309,2.451397,-2.451397,0.0,2.451397,0,0,0,1.968504,0,7.480315,4.330709,0.3937008,0.2624672,13522.539,0.0,0.0,0,0.0,0,0,0,1.0362694,0,4.663212,3.626943,13.082902,0.1295337,13406.973,1.2623513,-1.2623513,0,1.2623513
71738.0,325.85714285714283,325.85714285714283,325.85714285714283,90905.67142857144,90932.5,91085.9,91124.25714285715,91133.84285714288,91133.84285714288,1703952091.0,3.800682857142857,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.844981,0.0,8.894536,3.811944,13.087675,0.0,10296.09,1.5486031,-1.5486031,0.0,1.5486031,0,0,0,2.091503,0,6.143791,5.490196,0.2614379,0.0,13523.277,0.0,0.0,0,0.0,0,0,0,1.4304291,0,9.23277,3.90117,15.864759,0.130039,13390.852,0.0,0.0,0,0.0
72059.42857142857,321.42857142857144,321.42857142857144,321.42857142857144,91256.07142857143,91287.22857142855,91450.2,91469.3857142857,91488.55714285714,91488.55714285714,1703952092.0,3.932535714285714,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.935687,0.0,5.800757,3.656999,12.988651,0.0,10296.828,0.0,0.0,0.0,0.0,0,0,0,1.950585,0,18.9857,5.20156,0.260078,0.0,13503.02,0.0,0.0,0,0.0,0,0,0,1.4157014,0,11.454311,3.989704,24.83912,0.1287001,13405.793,0.0,0.0,0,0.0
72384.0,324.57142857142856,324.57142857142856,324.57142857142856,91613.0,91641.94285714286,91804.92857142857,91833.68571428572,91833.68571428572,91833.68571428572,1703952093.0,4.069805714285715,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.660377,0.0,6.415094,4.402516,12.830189,0.1257862,10297.453,0.0,0.0,0.0,0.0,0,0,0,1.822917,0,7.552083,5.338542,0.390625,0.0,13503.41,0.0,0.0,0,0.0,0,0,0,1.4138817,0,6.426735,4.37018,23.13625,0.2570694,13405.438,0.0,0.0,0,0.0
72704.71428571429,320.7142857142857,320.7142857142857,320.7142857142857,91968.98571428572,91987.08571428571,92159.62857142858,92188.3857142857,92197.98571428572,92197.98571428572,1703952094.0,4.213031428571429,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.089059,0.0,7.124682,3.562341,12.849873,0.0,10297.535,0.0,0.0,0.0,0.0,0,0,0,1.5748031,0,9.055118,4.593176,1.0498688,0.3937008,13503.297,2.662138,-2.662138,0,2.662138,0,0,0,1.2886598,0,5.798969,3.865979,20.48969,1.6752577,13405.777,0.0,0.0,0,0.0
73027.0,322.2857142857143,322.2857142857143,322.2857142857143,92327.51428571428,92360.97142857144,92495.18571428572,92552.71428571428,92552.71428571428,92552.71428571428,1703952095.0,4.371664285714286,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.778894,0.0,6.909548,4.271357,13.065327,0.0,10295.938,0.0,0.0,0.0,0.0,0,0,0,1.5564202,0,11.932555,4.669261,11.932555,0.0,13502.68,1.3378622,-1.3378622,0,1.3378622,0,0,0,1.0403121,0,5.981795,3.90117,21.19636,0.0,13406.336,0.0,0.0,0,0.0
72110.5,324.3333333333333,324.3333333333333,324.3333333333333,89807.78333333333,89825.21666666667,90015.34999999999,90015.34999999999,90026.53333333333,90026.53333333333,1703952096.0,5.103415,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.281407,0.0,7.286432,3.015075,12.81407,0.0,10295.137,0.0,0.0,0.0,0.0,0,0,0,1.4454665,0,6.833114,3.416557,11.563732,0.0,13521.406,0.0,0.0,0,0.0,0,0,0,1.6645327,0,6.786172,4.865557,20.35851,0.0,13404.953,0.0,0.0,0,0.0
72426.83333333333,316.3333333333333,316.3333333333333,316.3333333333333,90168.16666666669,90216.68333333332,90362.08333333331,90384.45,90395.65,90395.65,1703952097.0,5.321545,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.541562,0.0,6.926952,5.163728,12.972292,0.0,10862.508,0.0,0.0,0.0,0.0,0,0,0,1.844532,0,8.432148,5.797101,7.641634,5.270092,13519.289,6.657678,-6.657678,0,6.657678,0,0,0,1.1553273,0,6.418485,4.36457,19.8973,0.0,13403.176,0.0,0.0,0,0.0
72746.5,319.6666666666667,319.6666666666667,319.6666666666667,90527.31666666668,90552.21666666667,90731.18333333332,90742.36666666664,90753.55,90753.55,1703952098.0,5.552356666666667,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.335404,0.0,7.080745,4.720497,12.670807,0.1242236,10860.906,0.0,0.0,0.0,0.0,0,0,0,1.5584416,0,5.064935,4.025974,7.532468,0.0,13520.805,3.342322,-3.342322,0,3.342322,0,0,0,0.9032258,0,5.677419,3.870968,19.74194,0.0,13403.789,0.0,0.0,0,0.0
73065.33333333333,318.8333333333333,318.8333333333333,318.8333333333333,90887.46666666666,90898.95,91077.9,91100.26666666666,91111.46666666667,91111.46666666667,1703952099.0,5.7894066666666655,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.648241,0.0,9.798995,4.648241,13.567839,0.0,10861.059,0.0,0.0,0.0,0.0,0,0,0,1.2903226,0,5.548387,4.0,7.483871,0.0,13520.68,0.0,0.0,0,0.0,0,0,0,1.0309278,0,5.412371,3.608247,19.58763,0.0,13403.383,2.743366,-2.743366,0,2.743366
73382.83333333333,317.5,317.5,317.5,91258.06666666668,91290.41666666669,91458.2,91469.38333333336,91480.56666666668,91480.56666666668,1703952100.0,6.056308333333333,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.918033,0.0,7.187894,4.161412,12.862547,0.0,10858.707,2.454392,-2.454392,0.0,2.454392,0,0,0,1.1703511,0,5.981795,4.161248,7.412224,0.0,13521.906,0.0,0.0,0,0.0,0,0,0,1.2804097,0,6.53009,4.225352,19.97439,0.0,13402.156,1.2566337,-1.2566337,0,1.2566337
73702.5,319.6666666666667,319.6666666666667,319.6666666666667,91623.75,91670.7,91804.91666666669,91849.66666666669,91849.66666666669,91849.66666666669,1703952101.0,6.342111666666667,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.90566,0.0,8.176101,5.91195,13.081761,0.0,10858.852,1.5456082,-1.5456082,0.0,1.5456082,0,0,0,1.692708,0,10.677083,3.90625,7.942708,0.1302083,13506.531,0.0,0.0,0,0.0,0,0,0,0.9090909,0,6.623377,3.896104,20.64935,0.1298701,13385.551,0.0,0.0,0,0.0
74023.83333333333,321.3333333333333,321.3333333333333,321.3333333333333,91982.0,92017.45,92174.03333333333,92196.4,92207.58333333331,92207.58333333331,1703952102.0,6.669716666666666,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.607362,0.0,6.748466,3.312883,12.760736,0.0,10858.371,0.0,0.0,0.0,0.0,0,0,0,1.4322917,0,8.203125,4.296875,7.682292,0.0,13502.086,0.0,0.0,0,0.0,0,0,0,1.1583012,0,5.920206,3.989704,19.81982,0.0,13403.914,0.0,0.0,0,0.0
74347.0,323.1666666666667,323.1666666666667,323.1666666666667,92337.71666666667,92375.35,92543.11666666664,92543.11666666664,92543.11666666664,92543.11666666664,1703952103.0,7.03059,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.230392,0.0,6.127451,3.553922,12.745098,0.0,10858.359,0.0,0.0,0.0,0.0,0,0,0,1.4248705,0,9.196891,4.663212,7.38342,0.1295337,13504.074,0.0,0.0,0,0.0,0,0,0,0.7741935,0,6.064516,3.612903,19.87097,0.0,13404.203,0.0,0.0,0,0.0
74664.0,317.0,317.0,317.0,92695.31666666668,92733.26666666666,92889.86666666664,92912.23333333334,92923.41666666669,92923.41666666669,1703952104.0,7.404393333333332,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.798517,0.0,7.045735,3.337454,12.978986,0.0,10860.188,0.0,0.0,0.0,0.0,0,0,0,1.4248705,0,6.217617,4.92228,7.38342,0.0,13501.129,2.660088,-2.660088,0,2.660088,0,0,0,1.1523688,0,5.121639,3.713188,19.84635,0.0,13404.762,0.0,0.0,0,0.0
74987.0,323.0,323.0,323.0,93055.36666666664,93091.18333333332,93236.58333333331,93281.31666666668,93281.31666666668,93281.31666666668,1703952105.0,7.8516,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.816832,0.0,10.024752,4.084158,12.871287,0.2475248,10863.582,6.154215,-6.154215,0.0,6.154215,0,0,0,1.5564202,0,7.782101,4.150454,7.652399,0.0,13500.965,1.3399122,-1.3399122,0,1.3399122,0,0,0,1.2953368,0,7.772021,4.015544,20.07772,0.0,13403.867,0.0,0.0,0,0.0
75307.83333333333,320.8333333333333,320.8333333333333,320.8333333333333,93406.91666666669,93437.91666666669,93628.05,93628.05,93639.23333333334,93639.23333333334,1703952106.0,8.328783333333334,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.054455,0.0,6.435644,5.445545,12.747525,0.0,10862.922,3.845785,-3.845785,0.0,3.845785,0,0,0,1.5564202,0,6.095979,3.242542,7.652399,0.0,13516.309,0.0,0.0,0,0.0,0,0,0,1.1612903,0,6.322581,3.225806,19.87097,0.0,13404.449,0.0,0.0,0,0.0
75625.66666666667,317.8333333333333,317.8333333333333,317.8333333333333,93770.16666666669,93807.0,93963.58333333331,93985.96666666667,94008.33333333331,94008.33333333331,1703952107.0,8.876685,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.483791,0.0,6.608479,3.740648,12.967581,0.0,10862.559,0.0,0.0,0.0,0.0,0,0,0,1.5584416,0,8.701299,4.415584,7.792208,0.0,13516.895,0.0,0.0,0,0.0,0,0,0,1.0322581,0,6.064516,4.0,16.90323,4.129032,13402.121,6.857131,-6.857131,0,6.857131
75951.0,325.3333333333333,325.3333333333333,325.3333333333333,94131.48333333334,94142.55,94321.5,94343.86666666664,94343.86666666664,94343.86666666664,1703952108.0,9.485498333333334,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,3.594352,0.0,9.370988,3.594352,13.22208,0.3851091,10863.219,0.0,0.0,0.0,0.0,0,0,0,1.5523933,0,5.562743,3.751617,7.6326,0.0,13516.535,0.0,0.0,0,0.0,0,0,0,1.1538462,0,3.974359,4.615385,15.25641,0.5128205,13404.973,3.142869,-3.142869,0,3.142869
76269.5,318.5,318.5,318.5,94485.78333333333,94522.83333333331,94690.6,94701.78333333333,94712.96666666667,94712.96666666667,1703952109.0,10.195111666666667,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.465839,0.0,10.186335,3.975155,13.043478,0.0,10863.793,0.0,0.0,0.0,0.0,0,0,0,1.2970169,0,5.706874,3.891051,7.782101,0.0,13516.824,0.0,0.0,0,0.0,0,0,0,1.1508951,0,4.731458,2.813299,12.915601,0.0,13405.477,2.743479,-2.743479,0,2.743479
76581.5,312.0,312.0,312.0,94853.25,94891.93333333332,95059.7,95082.06666666668,95093.25,95093.25,1703952110.0,10.941818333333332,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.015038,0.0,5.639098,4.260652,12.781955,0.0,10861.531,2.456647,-2.456647,0.0,2.456647,0,0,0,1.1673152,0,8.949416,3.891051,7.652399,0.2594034,13516.434,0.0,0.0,0,0.0,0,0,0,1.1673152,0,4.409857,3.501946,12.970169,0.0,13406.191,1.2565206,-1.2565206,0,1.2565206
76895.33333333333,313.8333333333333,313.8333333333333,313.8333333333333,95218.08333333331,95249.86666666664,95417.61666666664,95428.8,95462.36666666664,95462.36666666664,1703952111.0,11.906573333333332,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.76699,0.0,6.796117,3.276699,12.621359,0.0,10860.785,1.5433527,-1.5433527,0.0,1.5433527,0,0,0,1.4285714,0,6.623377,5.064935,3.116883,10.519481,13512.473,0.0,0.0,0,0.0,0,0,0,1.2870013,0,7.464607,3.989704,13.127413,0.1287001,13407.965,0.0,0.0,0,0.0
77212.66666666667,317.3333333333333,317.3333333333333,317.3333333333333,95592.98333333334,95618.95,95797.88333333336,95820.26666666666,95820.26666666666,95820.26666666666,1703952112.0,12.989885,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.119951,0.0,7.46634,4.283966,12.4847,0.0,10860.586,0.0,0.0,0.0,0.0,0,0,0,1.4360313,0,8.48564,5.874674,8.355091,1.827676,13519.02,0.0,0.0,0,0.0,0,0,0,1.0282776,0,4.241645,3.084833,12.982005,0.1285347,13406.352,0.0,0.0,0,0.0
77530.5,317.8333333333333,317.8333333333333,317.8333333333333,95954.06666666668,95988.05,96155.81666666668,96167.0,96178.18333333332,96178.18333333332,1703952113.0,14.294966666666664,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,7.635468,0.0,6.157635,2.955665,12.561576,0.0,10859.57,0.0,0.0,0.0,0.0,0,0,0,1.827676,0,7.049608,4.438642,6.005222,0.1305483,13521.117,0.0,0.0,0,0.0,0,0,0,1.1538462,0,5.384615,3.461538,12.948718,0.0,13406.863,0.0,0.0,0,0.0
77853.16666666667,322.6666666666667,322.6666666666667,322.6666666666667,96318.96666666667,96345.96666666667,96513.73333333334,96524.91666666669,96536.1,96536.1,1703952114.0,16.031466666666663,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.427689,0.0,6.05686,3.708282,12.978986,0.0,10858.594,0.0,0.0,0.0,0.0,0,0,0,1.4322917,0,6.510417,3.776042,5.859375,0.0,13521.145,2.662039,-2.662039,0,2.662039,0,0,0,1.0269576,0,3.979461,2.952503,13.09371,0.0,13405.945,0.0,0.0,0,0.0
78177.83333333333,324.6666666666667,324.6666666666667,324.6666666666667,96671.98333333334,96703.86666666664,96849.28333333333,96894.01666666666,96894.01666666666,96894.01666666666,1703952115.0,18.074976666666668,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.359102,0.0,4.987531,3.865337,12.967581,0.0,10859.148,0.0,0.0,0.0,0.0,0,0,0,1.683938,0,8.160622,4.92228,5.958549,0.0,13519.891,1.3379606,-1.3379606,0,1.3379606,0,0,0,1.1627907,0,4.909561,3.488372,13.049096,0.0,13407.051,0.0,0.0,0,0.0
78497.83333333333,320.0,320.0,320.0,97027.88333333336,97050.61666666664,97240.73333333334,97251.91666666669,97251.91666666669,97251.91666666669,1703952116.0,20.57015,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,6.503067,0.0,7.730061,4.539877,12.760736,0.0,10858.5,0.0,0.0,0.0,0.0,0,0,0,1.164295,0,6.597671,3.880983,5.821475,0.0,13522.961,0.0,0.0,0,0.0,0,0,0,1.1494253,0,4.214559,3.065134,13.02682,0.0,13407.137,0.0,0.0,0,0.0
78816.5,318.6666666666667,318.6666666666667,318.6666666666667,97395.83333333331,97430.88333333336,97598.66666666669,97609.85,97609.85,97609.85,1703952117.0,23.998149999999995,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.044136,0.0,15.762926,4.287516,12.988651,0.5044136,10829.961,0.0,0.0,0.0,0.0,0,0,0,1.690507,0,8.452536,4.291287,5.721717,0.0,13516.598,0.0,0.0,0,0.0,0,0,0,1.0269576,0,3.722721,3.080873,12.96534,0.1283697,13407.629,0.0,0.0,0,0.0
79128.83333333333,312.3333333333333,312.3333333333333,312.3333333333333,97756.95,97800.0,97945.38333333336,97978.93333333332,98001.3,98001.3,1703952118.0,28.24811,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.135338,0.0,34.96241,4.761905,12.781955,0.5012531,10786.371,0.0,0.0,0.0,0.0,0,0,0,1.688312,0,7.012987,4.155844,5.974026,0.0,13524.609,0.0,0.0,0,0.0,0,0,0,0.9043928,0,3.488372,2.842377,13.178295,0.0,13408.117,0.0,0.0,0,0.0
79453.16666666667,324.3333333333333,324.3333333333333,324.3333333333333,98118.73333333334,98146.7,98314.5,98348.05,98348.05,98348.05,1703952119.0,34.98705833333333,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,3.041825,0.0,35.36122,5.449937,12.801014,0.3802281,10710.797,0.0,0.0,0.0,0.0,0,0,0,1.4322917,0,6.510417,4.166667,6.119792,0.0,13524.578,0.0,0.0,0,0.0,0,0,0,1.0322581,0,10.322581,3.096774,12.903226,0.0,13393.184,2.742095,-2.742095,0,2.742095
79773.5,320.3333333333333,320.3333333333333,320.3333333333333,98486.0,98538.18333333332,98683.58333333331,98683.58333333331,98694.76666666666,98694.76666666666,1703952120.0,44.96115999999999,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,3.513174,0.0,52.44668,7.779172,13.048934,0.0,10475.348,2.432246,-2.432246,0.0,2.432246,0,0,0,1.690507,0,8.712614,4.161248,5.981795,0.0,13518.801,0.0,0.0,0,0.0,0,0,0,1.0230179,0,6.01023,3.069054,12.915601,0.0,13394.512,1.2579051,-1.2579051,0,1.2579051
80099.0,325.5,325.5,325.5,98830.55,98862.53333333333,99007.95,99063.88333333336,99063.88333333336,99063.88333333336,1703952121.0,64.32585666666667,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,2.763819,0.0,61.30653,7.160804,12.81407,0.0,10260.496,1.567754,-1.567754,0.0,1.567754,0,0,0,1.4285714,0,6.623377,4.285714,5.974026,0.0,13524.066,0.0,0.0,0,0.0,0,0,0,1.1583012,0,6.048906,3.861004,12.998713,0.0,13394.844,0.0,0.0,0,0.0
80424.16666666667,325.1666666666667,325.1666666666667,325.1666666666667,99184.78333333333,99220.45,99377.03333333333,99388.23333333334,99388.23333333334,99388.23333333334,1703952122.0,111.21708166666669,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,2.671756,0.0,44.52926,5.089059,13.104326,0.0,10140.398,0.0,0.0,0.0,0.0,0,0,0,1.2970169,0,5.836576,4.150454,5.966278,0.0,13523.828,0.0,0.0,0,0.0,0,0,0,1.1553273,0,3.979461,2.695764,12.96534,0.0,13406.367,0.0,0.0,0,0.0
80744.66666666667,320.5,320.5,320.5,99538.16666666669,99567.18333333332,99734.95,99757.35,99757.35,99757.35,1703952123.0,504.8500833333333,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,3.985056,0.0,22.04234,6.973848,12.951432,0.0,9650.477,0.0,0.0,0.0,0.0,0,0,0,1.5727392,0,7.994758,4.587156,6.159895,0.2621232,13524.066,0.0,0.0,0,0.0,0,0,0,1.0269576,0,4.749679,3.209243,13.22208,0.0,13406.297,0.0,0.0,0,0.0
69511.42857142857,301.7142857142857,301.7142857142857,301.7142857142857,85673.98571428572,85702.74285714285,85861.0,85872.34285714287,85882.57142857143,85882.57142857143,1703952124.0,-200.70585714285716,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.639805,0.0,18.92552,5.128205,12.576313,0.0,9634.199,0.0,0.0,0.0,0.0,0,0,0,1.5665796,0,6.788512,4.177546,5.874674,0.0,13525.039,2.662357,-2.662357,0,2.662357,0,0,0,0.8985879,0,6.931964,2.952503,13.09371,0.0,13407.117,0.0,0.0,0,0.0
69829.0,317.57142857142856,317.57142857142856,317.57142857142856,86022.75714285715,86072.14285714286,86209.42857142857,86231.67142857143,86232.48571428572,86232.48571428572,1703952125.0,-80.26019999999998,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,5.012531,0.0,19.29825,3.508772,12.656642,0.0,9633.938,0.0,0.0,0.0,0.0,0,0,0,1.815824,0,13.748379,4.539559,5.836576,0.0,13523.266,1.3376428,-1.3376428,0,1.3376428,0,0,0,1.1627907,0,6.847545,4.005168,13.049096,0.0,13406.402,0.0,0.0,0,0.0
61396.375,296.0,296.0,296.0,75617.6,75644.475,75802.6125,75824.3625,75824.75,75824.75,1703952126.0,-45.2991175,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,4.40806,0.0,25.6927,4.785894,12.594458,0.0,9614.891,0.0,0.0,0.0,0.0,0,0,0,1.686122,0,7.911803,3.891051,5.966278,0.3891051,13522.91,0.0,0.0,0,0.0,0,0,0,1.2787724,0,5.370844,4.092072,13.043478,0.0,13405.641,0.0,0.0,0,0.0
54890.444444444445,315.8888888888889,315.8888888888889,315.8888888888889,67573.29999999999,67596.82222222222,67755.35555555555,67777.26666666666,67778.65555555555,67778.65555555555,1703952127.0,-28.640642222222223,0.0,0.0,0.0,0.0,0.0,total,0.0,0.0,0.0,3.656999,0.0,43.12736,5.54855,12.736444,0.0,9597.645,0.0,0.0,0.0,0.0,0,0,0,2.477184,0,7.170795,5.215124,6.127771,0.0,13519.496,0.0,0.0,0,0.0,0,0,0,1.6666667,0,5.769231,3.717949,12.948718,0.1282051,13406.32,0.0,0.0,0,0.0
